year,country,country name,region,plantDay_sacks,harDay_sacks,yield,Production,Harvested_Area,yldAnom,yldAnomFD,yldAnomGau,yldAnomSmooth5,yldAnomSmooth9,yldAnomLinAbs,yldAnomSmooth5Abs,yldAnomSmooth9Abs,yldAnomGauAbs,expectedYld,expectedYldSmooth5,expectedYldSmooth9,expectedYldGau,prodAnomSmooth5,prodAnomSmooth9,prodAnomGau,directProdAnom,directProdExp,expectedProd,expectedProdSmooth5,expectedProdSmooth9,expectedProdGau,CDD1,EDD1,CDD2,EDD2,TAVG1,TAVG2,sumP1,sumP2,sfcSMgl1,sfcSMgl2,sfcSMfl1,sfcSMfl2CDD1haWgt,EDD1haWgt,CDD2haWgt,EDD_2_haWgt,TAVG1haWgt,TAVG2haWgt,sumP1haWgt,sumP2haWgt,sfcSMgl1haWgt,sfcSMgl2haWgt,sfcSMfl1haWgt,sfcSMfl2haWgt,country,state,ProdAnomLinAbs,sfcSMfl2,TAV1,TAV2,CDD1haWgt,TAV1haWgt,EDD2haWgt,TAV2haWgt
1997,Mongolia,Mongolia,37,,,0.7614,237700,312168,-0.245735662,,0.043593564,0.116979139,0.044858502,-0.248060426,0.07974,0.032688889,0.031805619,1.009460426,0.68166,0.728711111,0.729594381,24892.27632,10204.42507,9928.696563,,,315121.2423,212792.4389,227480.2901,227756.0186,1.504497528,1.090624452,0.080167815,0.080167815,,,0.336060822,,-0.313196212,0.751519918,-0.464784503,,0.943697989,0.080167703,,,,1.033476114,,-0.048865154,0.75151968,-0.235422328,,,,-77436.52708,,1.0952858,0.080167815,1.3741417,1.0053084,0.0801677,0.0801677
1997,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Morocco,Morocco,18,,,0.9292,2316490,2492900,-0.314274621,,-0.185704662,-0.161946679,-0.141352225,-0.425861411,-0.17956,-0.152966667,-0.21190932,1.355061411,1.10876,1.082166667,1.14110932,-447625.124,-381330.6033,-528268.7448,,,3378032.59,2764027.804,2697733.283,2844671.425,,,0.820817709,0.820817709,,,,0.970040262,,0.387535334,,,,0.759782374,,,,,1.352923393,,0.909407258,,0.593434691,,,-1061629.91,0.332319,,0.8208177,,,0.7597824,0.7597824
1997,Mozambique,Mozambique,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.462665141,,,,,,,,,,,-0.462666065,,,,2.628600597,,,,2.5554173,,,,,,
1997,Myanmar,Myanmar,21,,,1.0328,90700,87817,-0.200949802,,0.024044795,0.058934504,0.036196422,-0.259734565,0.05748,0.036077778,0.024250369,1.292534565,0.97532,0.996722222,1.008549631,5047.72116,3168.242211,2129.594649,,,113506.5079,85649.67644,87529.15539,88567.80295,,,,,,,,,,,,,,,,,,,,,,,,,,-22809.11026,,,,,,,
1997,Namibia,Namibia,36,,,4.6361,5721,1234,0.041819506,,-0.053955906,0.002811966,-0.049364799,0.18609693,0.013,-0.240744444,-0.264411541,4.45000307,4.6231,4.876844444,4.900511541,16.042,-297.0786444,-326.2838418,,,5491.303788,5704.9054,6018.026044,6047.231242,,,1.364037037,1.364037037,,,,-0.230224669,,0.025738148,,,,1.364037037,,,,,-0.230224311,,0.025737295,,1.179253459,,,229.6436117,1.0772938,,1.364037,,,1.364037,1.364037
1997,Nepal,Nepal,23,,,1.6072,1072000,667000,-0.108539954,,0.012680167,0.024921562,0.0217852,-0.195685063,0.03908,0.034266667,0.020124384,1.802885063,1.56812,1.572933333,1.587075616,26066.36,22855.86667,13422.96434,,,1202524.337,1045936.04,1049146.533,1058579.436,,,0.923265815,0.923265815,,,,-0.782492757,,0.545509636,,,,0.936418593,,,,,-0.782018602,,0.795049071,,-1.136888862,,,-130521.9367,-1.3796706,,0.9232658,,,0.9364186,0.9364186
1997,Netherlands,Netherlands,16,,,7.7309,1063000,137500,0.007701255,,-0.060359809,-0.064909272,-0.065817492,0.059082618,-0.53664,-0.544677778,-0.496610994,7.671817382,8.26754,8.275577778,8.227510994,-73788,-74893.19444,-68284.01166,,,1054874.89,1136786.75,1137891.944,1131282.762,,,,,,,,,,,,,,,,,,,,,,,-0.132948771,,,8123.860019,-0.3222375,,,,,,
1997,New Caledonia,New Caledonia,31,,,1.8889,51,27,0.218838937,,0.008387648,0.000180031,0.000235348,0.339146425,0.00034,0.000444444,0.015711645,1.549753575,1.88856,1.888455556,1.873188355,0.00918,0.012,0.424214404,,,41.84334653,50.99112,50.9883,50.5760856,,,,,,,,,,,,,,,,,,,,,,,,,,9.156953474,,,,,,,
1997,New Zealand,New Zealand,28,,,5.6607,317000,56000,-0.096472759,,-0.024017196,0.00746428,-0.029893633,-0.604412705,0.04194,-0.174433333,-0.139299731,6.265112705,5.61876,5.835133333,5.799999731,2348.64,-9768.266667,-7800.784959,,,350846.3115,314650.56,326767.4667,324799.985,,,,,,,,,,,,,,,,,,,,,,,,,,-33847.1115,,,,,,,
1997,Niger,Niger,18,,,2,600,300,0.021352413,,-0.125528873,-0.158666992,-0.136653381,0.041812039,-0.37718,-0.316566667,-0.287096668,1.958187961,2.37718,2.316566667,2.287096668,-113.154,-94.97,-86.12900031,,,587.4563884,713.154,694.97,686.1290003,,,,,,,,,,,,,,,,,,,,,,,,,,12.54361162,,,,,,,
1997,Nigeria,Nigeria,24,,,2.64,66000,25000,0.685983742,,0.362183283,0.213737299,0.324754396,1.074148602,0.4649,0.647177778,0.701934812,1.565851398,2.1751,1.992822222,1.938065188,11622.5,16179.44444,17548.3703,,,39146.28496,54377.5,49820.55556,48451.6297,,,,,,,,,,,,,,,,,,,,,,,,,,26853.71504,,,,,,,
1997,North Korea,North Korea,,,,1.3333,100000,75000,-0.132908943,,-0.186421446,-0.218409267,-0.166038864,-0.204370109,-0.37258,-0.265455556,-0.305509176,1.537670109,1.70588,1.598755556,1.638809176,-27943.5,-19909.16667,-22913.1882,,,115325.2582,127941,119906.6667,122910.6882,,,,,,,,,,,,,,,,,,,,,,,,,,-15327.7582,,,,,,,
1997,North Macedonia,North Macedonia,,,,2.5485,293762,115267,-0.02117182,,-0.024632702,-0.058565814,-0.003912866,-0.055123448,-0.15854,-0.010011111,-0.064361848,2.603623448,2.70704,2.558511111,2.612861848,-18274.43018,-1153.950744,-7418.797127,,,300111.864,312032.3797,294911.9002,301176.7466,,,,,,,,,,,,,,,,,,,,,,,,,,-6353.914512,,,,,,,
1997,Norway,Norway,16,,,4.3101,255500,59280,0.029753265,,-0.012817038,-0.05163309,-0.014105663,0.124534247,-0.23466,-0.061666667,-0.055959954,4.185565753,4.54476,4.371766667,4.366059954,-13910.6448,-3655.6,-3317.306094,,,248120.3378,269413.3728,259158.328,258820.0341,,,,,,,,,,0.713351965,,,,,,,,,,,0.713351846,,-1.378153563,,,7382.39019,-1.4066805,,,,,,
1997,Oman,Oman,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Pakistan,Pakistan,5,,,2.0533,16650500,8109100,-0.036214159,,-0.03528794,-0.027811973,-0.038337045,-0.077152547,-0.05874,-0.081855556,-0.075107102,2.130452547,2.11204,2.135155556,2.128407102,-476328.534,-663774.8856,-609051.0024,,,17276052.75,17126743.56,17314189.92,17259466.03,,,0.278123349,0.278123349,,,,-0.156338915,,-0.322196722,,,,0.326062322,,,,,-0.112829529,,-0.26704675,,-1.258853436,,,-625637.7189,-1.2075008,,0.27812335,,,0.32606232,0.32606232
1997,Palestine,Palestine,,,,1.515,28310,18687,-0.065811775,,-0.066164804,-0.02729981,,-0.106728854,-0.04252,,-0.107341935,1.621728854,1.55752,,1.622341935,-794.57124,,-2005.898746,,,30305.24709,29105.37624,,30316.70375,,,,,,,,,,,,,,,,,,,,,,,,,,-1994.44209,,,,,,,
1997,Paraguay,Paraguay,22,,,1.7862,400189,224046,0.00309393,,0.052267485,0.182866906,0.03339483,0.005509332,0.27614,0.057722222,0.088722861,1.780690668,1.51006,1.728477778,1.697477139,61868.06244,12932.433,19878.00207,,,398956.6214,338322.9028,387258.5322,380312.9631,,,,,,,,,,,,,,,,,,,,,,,0.477357417,,,1234.343847,0.5209622,,,,,,
1997,Peru,Peru,27,,,1.115,123689,110931,-0.122798166,,-0.102883821,-0.08331552,-0.114384305,-0.156087173,-0.10134,-0.144011111,-0.127871354,1.271087173,1.21634,1.259011111,1.242871354,-11241.74754,-15975.29657,-14184.89716,,,141002.9712,134929.8125,139663.3616,137872.9622,,,,,,,,,,,,,,,,,,,,,,,-0.444723636,,,-17314.90622,-0.4447236,,,,,,
1997,Poland,Poland,6,,,3.2064,8192681,2555092,-0.125390213,,-0.068500863,-0.078292265,-0.058903332,-0.459692064,-0.27236,-0.200688889,-0.235793204,3.666092064,3.47876,3.407088889,3.442193204,-695904.8571,-512778.5745,-602473.328,,,9367202.503,8888551.846,8705425.563,8795120.317,,,0.09451542,0.09451542,,,,-1.250358939,,-0.879375339,,,,0.103982814,,,,,-1.264417052,,-0.733643413,,-0.995478451,,,-1174555.514,-1.2351884,,0.09451542,,,0.10398281,0.10398281
1997,Portugal,Portugal,0,,,1.1905,329271,276593,-0.240951984,,-0.174436399,-0.137980971,-0.173455219,-0.377911978,-0.19056,-0.249833333,-0.251545166,1.568411978,1.38106,1.440333333,1.442045166,-52707.56208,-69102.15117,-69575.63213,,,433811.7743,381991.5286,398386.1177,398859.5986,,,-0.112805225,-0.112805225,,,,,,0.074243806,,,,-0.112805024,,,,,,,0.074243709,,0.266143084,,,-104527.8078,0.30357394,,-0.112805225,,,-0.112805024,-0.112805024
1997,Qatar,Qatar,25,,,2.3077,150,65,0.0530045,,0.001688565,0.003923991,0.000973536,0.116161408,0.00902,0.002244444,0.003890132,2.191538592,2.29868,2.305455556,2.303809868,0.5863,0.145888889,0.252858566,,,142.4500085,149.4142,149.8546111,149.7476414,,,,,,,,,,,,,,,,,,,,,,,,,,7.550491531,,,,,,,
1997,Romania,Romania,6,,,3.0103,7156188,2377199,0.05110471,,0.169214651,0.135045661,0.153970985,0.146360784,0.35816,0.401655556,0.435665823,2.863939216,2.65214,2.608644444,2.574634177,851417.5938,954815.185,1035664.358,,,6808153.441,6304664.556,6201266.965,6120417.792,,,0.266021013,0.266021013,,,,-0.050858684,,0.599998534,,,,0.491638035,,,,,0.325470269,,0.31868723,,0.324855953,,,347928.7083,0.41349792,,0.266021,,,0.49163803,0.49163803
1997,Rwanda,Rwanda,9,,,0.9557,5997,6275,-0.140137045,,0.032551621,0.048077556,0.029417749,-0.155756185,0.04384,0.027311111,0.030128842,1.111456185,0.91186,0.928388889,0.925571158,275.096,171.3772222,189.0584814,,,6974.387561,5721.9215,5825.640278,5807.959019,,,,,,,,,,,,,,,,,,,,,,,,,,-977.3700612,,,,,,,
1997,Saudi Arabia,Saudi Arabia,25,,,4.4497,1794900,403371,-0.011054916,,-0.008604276,0.008714064,-0.00546349,-0.04974094,0.03844,-0.024444444,-0.038618731,4.49944094,4.41126,4.474144444,4.488318731,15505.58124,-9860.18,-15577.67632,,,1814943.991,1779374.357,1804740.119,1810457.615,,,,,,,,,,,,,,,,,,,,,,,,,,-20064.05274,,,,,,,
1997,Somalia,Somalia,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,South Africa,South Africa,0,,,1.7575,2428840,1382000,-0.195360247,,-0.154591911,-0.142473774,-0.168353532,-0.426707271,-0.292,-0.355777778,-0.321377673,2.184207271,2.0495,2.113277778,2.078877673,-403544,-491684.8889,-444143.9434,,,3018574.449,2832409,2920549.889,2873008.943,,,0.482931286,0.482931286,,,,1.760427117,,1.895882487,,,,0.452178866,,,,,1.638848782,,2.431517363,,2.168781281,,,-589709.4492,2.4223094,,0.4829313,,,0.45217887,0.45217887
1997,South Korea,South Korea,,,,4.0441,7433,1838,0.266065521,,0.130233558,0.033947619,0.150984745,0.84987353,0.13278,0.5305,0.465989995,3.19422647,3.91132,3.5136,3.578110005,244.04964,975.059,856.4896115,,,5870.988252,7189.00616,6457.9968,6576.566188,,,,,,,,,,,,,,,,,,,,,,,,,,1562.067548,,,,,,,
1997,Spain,Spain,40,,,2.2498,4676290,2078550,-0.104440001,,-0.075604598,-0.035959755,-0.066993517,-0.262371159,-0.08392,-0.161544444,-0.184007,2.512171159,2.33372,2.411344444,2.433807,-174431.916,-335778.205,-382467.7504,,,5221673.362,4850753.706,5012099.995,5058789.54,,,-0.394872069,-0.394872069,,,,0.733386159,,0.219324499,,,,0.353555381,,,,,0.808375239,,-0.048763394,,0.580557823,,,-545351.5718,0.7554307,,-0.39487207,,,0.35355538,0.35355538
1997,Sudan,Sudan,9,,,1.9497,642000,329280,0.04505435,,0.056283885,0.103245739,0.070414201,0.084055405,0.18246,0.128255556,0.103889392,1.865644595,1.76724,1.821444444,1.845810608,60080.4288,42231.98933,34208.69899,,,614319.4522,581916.7872,599765.2267,607788.517,,,0.212632999,0.212632999,,,,0.325157404,,-1.171443701,,,,0.154629692,,,,,-0.679981887,,-0.676709592,,-0.190247476,,,27677.76378,-0.1372511,,0.212633,,,0.15462969,0.15462969
1997,Sweden,Sweden,16,,,5.9742,2056200,344180,0.067769987,,0.01932058,0.007419649,0.019518984,0.379174784,0.044,0.114377778,0.113237199,5.595025216,5.9302,5.859822222,5.860962801,15143.92,39366.54356,38973.97912,,,1925695.779,2041056.236,2016833.612,2017226.177,,,0.371884525,0.371884525,,,,0.061983474,,0.061811067,,,,0.862505674,,,,,-0.178550959,,-0.433677882,,-0.630190849,,,130504.3771,-0.35159045,,0.37188452,,,0.8625057,0.8625057
1997,Switzerland,Switzerland,40,,,5.9787,584588,97778,0.104342507,,0.014555502,-0.004061249,0.017066311,0.564890461,-0.02438,0.100322222,0.08577449,5.413809539,6.00308,5.878377778,5.89292551,-2383.82764,9809.306244,8386.858072,,,529351.4691,586969.1562,574776.0224,576198.4705,,,-0.819800735,-0.819800735,,,,-0.249090016,,0.237488061,,,,-0.564152122,,,,,-0.249089599,,0.179509386,,0.440043718,,,55233.85952,-0.027313914,,-0.81980073,,,-0.5641521,-0.5641521
1997,Syria,Syria,12,,,1.7214,3031090,1760799,-0.049327409,,-0.23119538,-0.207064286,-0.245154501,-0.089318029,-0.44952,-0.559066667,-0.517660427,1.810718029,2.17092,2.280466667,2.239060427,-791514.3665,-984404.0276,-911495.9619,,,3188310.495,3822553.765,4015443.426,3942535.36,,,0.623404264,0.623404264,,,,0.386672467,,0.454500139,,,,0.655967712,,,,,0.233955249,,0.639462411,,0.186011583,,,-157271.0963,0.30671656,,0.62340426,,,0.6559677,0.6559677
1997,Tanzania,Tanzania,9,,,1.3869,78500,56600,-0.105515805,,0.010354632,0.031566577,0.091378858,-0.163602521,0.04244,0.116122222,0.014213661,1.550502521,1.34446,1.270777778,1.372686339,2402.104,6572.517778,804.4932332,,,87758.44269,76096.436,71926.02222,77694.04677,,,1.485582352,1.485582352,,,,-1.721106291,,-1.882334828,,,,1.376266479,,,,,-1.782609463,,-1.791341066,,0.713286877,,,-9259.902689,0.713287,,1.4855824,,,1.3762665,1.3762665
1997,Thailand,Thailand,21,,,0.6849,750,1095,-0.116458915,,0.025939251,0.022900383,0.021654277,-0.090276176,0.015333333,0.014516667,0.017316613,0.775176176,0.669566667,0.670383333,0.667583387,16.79,15.89575,18.96169161,,,848.8179132,733.1755,734.06975,731.0038084,,,,,,,,,,,,,,,,,,,,,,,,,,-98.85241324,,,,,,,
1997,Tunisia,Tunisia,18,,,1.1061,884900,800000,-0.23187122,,-0.207403357,-0.191730972,-0.200698543,-0.333892913,-0.26238,-0.277733333,-0.289439598,1.439992913,1.36848,1.383833333,1.395539598,-209904,-222186.6667,-231551.6781,,,1151994.33,1094784,1107066.667,1116431.678,,,-0.858584285,-0.858584285,,,,-1.314389825,,-1.132986665,,,,-0.684519351,,,,,-1.109336853,,-0.888417423,,-0.314395308,,,-267114.3303,-0.23895909,,-0.8585843,,,-0.68451935,-0.68451935
1997,Trkiye,Trkiye,,,,2.0174,18650000,9244655,-0.062674849,,-0.017367755,-0.004382415,-0.016563394,-0.134894748,-0.00888,-0.033977778,-0.035656991,2.152294748,2.02628,2.051377778,2.053056991,-82092.5364,-314112.8332,-329636.5771,,,19897222.4,18732259.53,18964279.83,18979803.57,,,,,,,,,,,,,,,,,,,,,,,,,,-1247055.403,,,,,,,
1997,Uganda,Uganda,9,,,1.8,9000,5000,-0.008454144,,0.005158361,-0.00368636,0.006361197,-0.015347206,-0.00666,0.011377778,0.009237401,1.815347206,1.80666,1.788622222,1.790762599,-33.3,56.88888889,46.18700312,,,9076.736031,9033.3,8943.111111,8953.812997,,,1.622408509,1.622408509,,,,-1.835276246,,-0.886337578,,,,1.508516192,,,,,-1.835276127,,0.059893508,,-0.25884974,,,-76.73603141,-0.71748173,,1.6224085,,,1.5085162,1.5085162
1997,United Arab Emirates,United Arab Emirates,25,,,5.1379,298,58,0.784397997,,0.965769717,0.908911897,1.069647533,2.258553571,2.446366667,2.6554,2.524216436,2.879346429,2.691533333,2.4825,2.613683564,141.8892667,154.0132,146.4045533,,,167.0020929,156.1089333,143.985,151.5936467,,,,,,,,,,,,,,,,,,,,,,,,,,130.9961071,,,,,,,
1997,United Kingdom,United Kingdom,16,,,7.3776,15018248,2035646,0.058732322,,-0.033813135,-0.049572297,-0.031844905,0.409266414,-0.3848,-0.242666667,-0.258189998,6.968333586,7.7624,7.620266667,7.635789998,-783316.5808,-493983.4293,-525583.4372,,,14185060.39,15801498.51,15512165.36,15543765.37,,,,,,,,-0.809861779,,-1.505765915,,,,,,,,,-1.191531658,,-1.681074739,,-1.570597649,,,833121.5382,-1.4828439,,,,,,
1997,United States of America,United States of America,0,,,2.6574,67536000,25414000,-0.004156292,,0.003992406,0.000617526,0.000640133,-0.011091028,0.00164,0.0017,0.01056723,2.668491028,2.65576,2.6557,2.64683277,41678.96,43203.8,268555.5853,,,67817030.99,67493484.64,67491959.8,67266608.01,-0.327478141,-0.721126199,-1.885610342,-1.885610342,,,-0.349368751,1.335381746,0.487747252,0.948690593,-0.532103062,,-0.34143728,-1.722494364,,,,-1.172284603,0.904723346,-0.434154302,1.109871507,-1.387727022,1.145632267,,,-281867.3872,1.6095376,-0.18557218,-1.8856103,-0.87335,0.10409883,-1.7224944,-1.7224944
1997,Uruguay,Uruguay,22,,,1.9843,504800,254400,-0.109970258,,-0.1155684,-0.156514346,-0.08943649,-0.245176058,-0.3682,-0.1949,-0.259287859,2.229476058,2.3525,2.1792,2.243587859,-93670.08,-49582.56,-65962.83126,,,567178.7092,598476,554388.48,570768.7513,,,1.455067158,1.455067158,,,,-0.851509809,,-1.041359782,,,,1.014312148,,,,,-1.016001701,,-1.291583538,,-1.052205324,,,-62372.7892,-1.1125579,,1.4550672,,,1.0143121,1.0143121
1997,Venezuela,Venezuela,38,,,1.261,517,410,-0.277746556,,-0.086525094,0.020309086,-0.084750683,-0.484924524,0.0251,-0.116766667,-0.119442956,1.745924524,1.2359,1.377766667,1.380442956,10.291,-47.87433333,-48.97161201,,,715.8290547,506.719,564.8843333,565.981612,,,,,,,,,,,,,,,,,,,,,,,,,,-198.8190547,,,,,,,
1997,Yemen,Yemen,0,,,1.2302,129175,105007,-0.146830843,,-0.186770395,-0.174029811,-0.20931528,-0.211718042,-0.2592,-0.325666667,-0.28253391,1.441918042,1.4894,1.555866667,1.51273391,-27217.8144,-34197.27967,-29668.03834,,,151411.4878,156397.4258,163376.8911,158847.6497,,,,,,,,,,,,,,,,,,,,,,,,,,-22231.87644,,,,,,,
1997,Yugoslavia,Yugoslavia,,,,3.669764159,4179810,1138986,-0.005293258,,0.053155279,0.068461315,0.051568896,-0.019528376,0.235138957,0.179965084,0.18522182,3.689292535,3.434625201,3.489799074,3.484542339,267819.9805,204977.7115,210965.06,,,4202052.547,3911990.019,3974832.289,3968844.94,,,,,,,,,,,,,,,,,,,,,,,,,,-22242.54733,,,,,,,
1997,Zambia,Zambia,17,,,6.6221,70810,10693,0.265209625,,0.138166409,0.114250139,0.125881973,1.388105672,0.679,0.7404,0.803882254,5.233994328,5.9431,5.8817,5.818217746,7260.547,7917.0972,8595.912939,,,55967.10135,63549.5683,62893.0181,62214.20236,,,0.303802669,0.303802669,,,,-0.330443472,,1.122348189,,,,0.263052583,,,,,-0.218319103,,0.927962363,,2.203852415,,,14843.01395,2.2507443,,0.30380267,,,0.26305258,0.26305258
1997,Zimbabwe,Zimbabwe,17,,,5.6,254772,45495,0.410752334,,0.044187611,0.031843425,0.027070648,1.630486809,0.17282,0.1476,0.236979081,3.969513191,5.42718,5.4524,5.363020919,7862.4459,6715.062,10781.36327,,,180593.0026,246909.5541,248056.938,243990.6367,,,0.368436515,0.368436515,,,,-0.411815435,,0.061591942,,,,0.173228458,,,,,-0.244045988,,0.214932099,,1.023202538,,,74178.99736,1.2661573,,0.36843652,,,0.17322846,0.17322846
1998,Afghanistan,Afghanistan,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106749833,0.106749833,,,,0.952687502,,1.032141328,,,,0.076935492,,,,,0.985747159,,1.161032438,,0.230200365,,,,-0.14695409,,0.10674983,,,0.07693549,0.07693549
1998,Albania,Albania,6,,,2.8037,395067,140910,-0.099810531,,0.020853472,0.048480588,0.021640727,-0.310866539,0.12964,0.059388889,0.057272548,3.114566539,2.67406,2.744311111,2.746427452,18267.5724,8368.488333,8070.274761,,,438873.571,376801.7946,386700.8787,386999.0922,,,,,,,,-0.4345662,,,,,,,,,,,-0.43456623,,,,0.526226878,,,-43804.20399,0.20178257,,,,,,
1998,Algeria,Algeria,18,,,0.8847,2280000,2577150,-0.220867422,,-0.121310018,-0.112780296,-0.10156391,-0.250793528,-0.11246,-0.100011111,-0.122139748,1.135493528,0.99716,0.984711111,1.006839748,-289826.289,-257743.635,-314772.4527,,,2926337.145,2569830.894,2537748.24,2594777.058,,,-0.201676786,-0.201676786,,,,0.115519866,,0.132524088,,,,-0.140658677,,,,,0.270021647,,0.173459083,,0.014683127,,,-646332.5403,0.06507017,,-0.20167679,,,-0.14065868,-0.14065868
1998,Angola,Angola,36,,,1.7143,6000,3500,0.685973009,,0.1495136,-0.002598763,0.136577604,0.697498431,-0.004466667,0.206,0.222973581,1.016801569,1.718766667,1.5083,1.491326419,-15.63333333,721,780.4075342,,,3558.80549,6015.683333,5279.05,5219.642466,,,,,,,,,,,,,,,,,,,,,,,,,,2441.24451,,,,,,,
1998,Argentina,Argentina,22,,,2.6088,15086820,5783030,0.123396812,,0.136900767,0.126823832,0.145310069,0.286557342,0.29362,0.330988889,0.314140629,2.322242658,2.31518,2.277811111,2.294659371,1698013.269,1914118.674,1816684.681,,,13429598.96,13388755.4,13172649.99,13270083.98,,,-1.048537135,-1.048537135,,,,-0.869481742,,1.037261128,,,,-1.123278856,,,,,-0.911040425,,0.671054065,,0.155860379,,,1657169.705,0.30024898,,-1.0485371,,,-1.1232789,-1.1232789
1998,Australia,Australia,20,,,1.9153,22108000,11543000,0.167805561,,0.039801008,-0.017925815,0.038084226,0.275215328,-0.03496,0.070266667,0.073312942,1.640084672,1.95026,1.845033333,1.841987058,-403543.28,811088.1333,846251.2936,,,18931497.37,22511851.18,21297219.77,21262056.61,,,-0.865912259,-0.865912259,,,,1.476520658,,1.022477031,,,,-1.079272389,,,,,0.99767071,,0.693457723,,0.601587415,,,3176810.535,0.74377346,,-0.86591226,,,-1.0792724,-1.0792724
1998,Austria,Austria,40,,,5.0749,1341820,264405,0.049000854,,0.005210436,0.007332333,-0.000393941,0.23705837,0.03694,-0.002,0.02630538,4.83784163,5.03796,5.0769,5.04859462,9767.1207,-528.81,6955.274078,,,1279149.516,1332061.814,1342357.744,1334873.66,,,-0.505735457,-0.505735457,,,,-0.596154869,,-1.47103405,,,,0.432696313,,,,,-0.865790844,,-1.858482003,,-0.963231444,,,62679.4183,-1.0486954,,-0.50573546,,,0.4326963,0.4326963
1998,Bangladesh,Bangladesh,19,,,2.2408,1802815,804523,0.059484828,,0.081145554,0.054851526,0.076307278,0.125809826,0.11652,0.158866667,0.168183606,2.114990174,2.12428,2.081933333,2.072616394,93743.01996,127811.8873,135307.5789,,,1701558.24,1709032.118,1674963.251,1667467.559,,,0.075599208,0.075599208,,,,-1.310254097,,-1.017820597,,,,-0.003276082,,,,,-1.145603299,,-0.816131234,,-0.655016005,,,101216.8985,-0.8396143,,0.07559921,,,-0.003276082,-0.003276082
1998,Belgium-Luxembourg,Belgium-Luxembourg,,,,8.2523,1832000,222000,0.130566656,,0.037468538,0.006251803,0.040072871,0.953039974,0.051271213,0.317952102,0.298034695,7.299260026,8.201028787,7.934347898,7.954265305,11382.2092,70585.36675,66163.70239,,,1620435.726,1820628.391,1761425.233,1765846.898,,,,,,,,,,,,,,,,,,,,,,,,,,211574.8743,,,,,,,
1998,Bhutan,Bhutan,19,,,1.5385,20000,13000,0.116887392,,0.164764159,0.102409034,0.188051275,0.161011087,0.14292,0.243522222,0.217631746,1.377488913,1.39558,1.294977778,1.320868254,1857.96,3165.788889,2829.212702,,,17907.35587,18142.54,16834.71111,17171.2873,,,,,,,,,,,,,,,,,,,,,,,,,,2093.144132,,,,,,,
1998,Bolivia,Bolivia,2,,,0.9042,175426,194004,-0.07655945,,-0.006551263,0.019575121,0.012831842,-0.074964279,0.01736,0.011455556,-0.005962716,0.979164279,0.88684,0.892744444,0.910162716,3367.90944,2222.4236,-1156.790694,,,189961.7868,172050.5074,173195.9932,176575.2075,,,-0.808967769,-0.808967769,,,,-0.921879351,,-0.128399894,,,,-0.943742037,,,,,-1.043748498,,-0.126316786,,-1.227652788,,,-14543.36998,-1.1993759,,-0.80896777,,,-0.94374204,-0.94374204
1998,Botswana,Botswana,17,,,1.6667,500,300,0.042204154,,-0.066727233,-3.46E-15,-0.065882023,0.067493171,-5.77E-15,-0.11755,-0.11916589,1.599206829,1.6667,1.78425,1.78586589,-1.73E-12,-35.265,-35.74976687,,,479.7620488,500.01,535.275,535.7597669,,,1.27382803,1.27382803,,,,-0.906654119,,-1.452888131,,,,1.27382803,,,,,-0.906652391,,-1.45288825,,-1.822994113,,,20.24795122,-1.7438029,,1.273828,,,1.273828,1.273828
1998,Brazil,Brazil,0,,,1.6111,2269847,1408850,-0.112932362,,-0.059173456,-0.059585099,-0.038863332,-0.205108742,-0.10208,-0.065144444,-0.101330426,1.816208742,1.71318,1.676244444,1.712430426,-143815.408,-91778.75056,-142759.3702,,,2558765.687,2413613.643,2361576.986,2412557.605,,,-1.010436296,-1.010436296,,,,0.930891991,,1.171416521,,,,-1.433516145,,,,,0.833708227,,1.222583055,,1.721534848,,,-288967.4515,1.7502943,,-1.0104363,,,-1.4335161,-1.4335161
